accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,required_path,stage,status
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,2.271867197123356e-05,1,-0.1520557403564453,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,4.3860956793650985e-05,2,0.15446186065673828,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,5.0925707910209894e-05,2,0.20064067840576172,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,3.0156326829455793e-05,2,0.08332157135009766,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,4.391222319100052e-06,2,-0.0042476654052734375,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,9.230287105310708e-06,3,0.05437278747558594,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,0.00015058048302307725,3,0.34960269927978516,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,3.3742719097062945e-05,3,0.031167030334472656,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,9.898573625832796e-05,3,0.30578136444091797,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.9457853341009468e-05,4,0.054779052734375,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,0.00017761634080670774,4,0.4365653991699219,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,8.086921297945082e-05,4,0.27153682708740234,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,9.054492693394423e-06,4,0.095794677734375,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,5.743205838371068e-05,5,0.13581466674804688,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,5.918480746913701e-05,5,0.19249439239501953,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,6.311915058176965e-05,5,0.24199581146240234,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,4.371104296296835e-06,5,0.035782814025878906,zero,6,11,isAncestor,3,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,9.34682429942768e-06,0,-0.13655948638916016,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.0420183116366388e-06,0,0.25096988677978516,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.3909929293731693e-05,0,2.305190086364746,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.5255392327162554e-07,0,0.03251361846923828,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.0067756761600322e-07,1,-0.08670234680175781,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,3.4983088426088216e-07,1,0.1075143814086914,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,5.517634349416767e-09,1,0.000457763671875,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.4988114571679034e-07,1,0.12427425384521484,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,6.502517635453842e-09,2,0.037418365478515625,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.2493941881075443e-08,2,0.015459060668945312,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.3004065496934345e-07,2,0.10857868194580078,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.0542873951635556e-07,2,0.10784721374511719,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,5.630994337479933e-09,3,0.028047561645507812,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,6.843180244686664e-09,3,-0.006510734558105469,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.203048493105598e-09,3,0.0010175704956054688,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,8.813941576590878e-09,3,-0.039875030517578125,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,3.1933382160787005e-08,4,0.059691429138183594,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,5.917257794862962e-09,4,0.027494430541992188,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.911615754579543e-09,4,-0.017869949340820312,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.059532905856031e-09,4,-0.0038785934448242188,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,4.796561370312702e-09,5,-0.015436172485351562,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,6.0661307088594185e-09,5,-0.037919044494628906,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,3.177603957738029e-09,5,0.02505207061767578,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,4.805031039722962e-09,5,-0.03265857696533203,role_matched_replace,6,11,isAncestor,1,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.8619516595208552e-06,0,-0.3241863250732422,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,2.6006506459452794e-07,0,-0.5618658065795898,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,1.1213255675102118e-05,0,-1.6989755630493164,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,8.374227888907626e-08,0,-0.17936229705810547,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,4.745142945239422e-09,1,-0.052626609802246094,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,8.498122383571172e-08,1,0.3359098434448242,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,1.1969394364541586e-09,1,-0.034615516662597656,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.322805758263712e-07,1,-0.1972503662109375,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,8.412825991399586e-09,2,-0.04002666473388672,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,2.4030413214859436e-09,2,0.03186321258544922,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,1.0621022283885395e-07,2,-0.1686420440673828,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,7.520313261011324e-09,2,-0.02421855926513672,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,1.950063222011522e-09,3,0.05896568298339844,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,9.444889315091132e-11,3,-0.006272315979003906,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,3.265409720398793e-09,3,0.09191036224365234,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.060744463960873e-08,3,-0.14191532135009766,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,2.140684074447563e-09,4,0.015831947326660156,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,4.582730639413057e-09,4,-0.04937744140625,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,8.457172739895213e-10,4,-0.031563758850097656,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,1.5095569239065298e-09,4,-0.012712478637695312,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,3.639799572852098e-10,5,-0.01780986785888672,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,4.3306158659106586e-10,5,-0.023349761962890625,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,4.04020372712921e-10,5,-0.02027606964111328,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.9686653135740926e-10,5,-0.01380157470703125,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,8.93412334335153e-07,0,-0.11088848114013672,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,2.1422980012175685e-07,0,-0.19092178344726562,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,1.2979008943148074e-06,0,0.6492528915405273,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,5.221156698098639e-07,0,-0.3507089614868164,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,1.246300030288694e-06,1,-0.6429424285888672,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,3.0624042324234324e-07,1,0.2448101043701172,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.238720320235643e-09,1,0.035384178161621094,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,6.64842900732765e-08,1,-0.16202354431152344,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,3.835491213521891e-08,2,-0.11934089660644531,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,2.4382011076795607e-08,2,0.13548660278320312,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,4.256888530562719e-08,2,-0.1353616714477539,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,1.2483809541663504e-07,2,0.13377952575683594,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,3.778623636208067e-09,3,0.030661582946777344,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,3.1035440883897536e-10,3,0.0037736892700195312,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.7616238185146358e-08,3,0.11800861358642578,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,2.141457677851122e-09,3,0.03393840789794922,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,2.1463257837694982e-09,4,0.011371612548828125,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,2.630529571945317e-09,4,0.03760528564453125,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,4.237689310571113e-09,4,0.008266448974609375,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,1.1998224636045052e-09,4,0.014759063720703125,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,1.0887379886526105e-09,5,0.008412361145019531,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,3.062289977151522e-09,5,0.03888130187988281,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,3.577930840492627e-09,5,0.02293872833251953,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,3.821226002287403e-09,5,0.05072498321533203,role_matched_replace,6,11,isAncestor,8,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,0.023210586979985237,0,2.614380359649658,role_matched_replace,6,11,isAncestor,6,s1,
-1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,0.6873837113380432,0,-17.32645034790039,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,0.011461354792118073,0,0.8074150085449219,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,0.0001749647781252861,0,0.11859416961669922,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,0.00016460029291920364,1,0.049800872802734375,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,0.0004511522129178047,1,0.30402660369873047,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,0.00012198166223242879,1,0.050208091735839844,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,0.001941134687513113,1,0.4094066619873047,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,4.025798989459872e-05,2,-0.038245201110839844,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,0.00015274807810783386,2,0.1457958221435547,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,2.529077755752951e-05,2,-0.055347442626953125,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,7.532822201028466e-05,2,-0.03806877136230469,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,8.391609298996627e-06,3,0.010005950927734375,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,6.929207302164286e-06,3,0.0406646728515625,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,1.8262042431160808e-05,3,0.04938983917236328,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,7.2303664637729526e-06,3,0.0038099288940429688,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,5.49634569324553e-05,4,0.012484550476074219,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,4.0540704503655434e-05,4,0.07316970825195312,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,5.287816748023033e-05,4,0.03643226623535156,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,6.5454732975922525e-06,4,-0.0064945220947265625,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,8.751172572374344e-06,5,-0.014592170715332031,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,3.331704647280276e-06,5,-0.0021810531616210938,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,1.7905476852320135e-06,5,-0.0044116973876953125,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,6.6141365095973015e-06,5,-0.012295722961425781,role_matched_replace,6,11,isAncestor,6,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,0.0049920519813895226,0,-4.485610008239746,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,6.858171218482312e-06,0,0.4767608642578125,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,0.0012711790623143315,0,-3.2459306716918945,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,0.035494886338710785,0,-4.893425941467285,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,6.886675691930577e-06,1,0.45758056640625,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,7.789030860294588e-06,1,0.5455551147460938,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.3283633961691521e-06,1,0.19670772552490234,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,2.872013283194974e-06,1,0.28008174896240234,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,7.051083230180666e-06,2,0.4995460510253906,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.260053406644147e-06,2,0.2397937774658203,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.211948983836919e-05,2,0.6693964004516602,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.97930057765916e-06,2,0.17719173431396484,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,6.001400834065862e-06,3,0.30277156829833984,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.9833354346919805e-06,3,0.2691164016723633,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.1984742488712072e-06,3,0.16547584533691406,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,6.269372534006834e-06,3,0.4370880126953125,zero,4,23,isAncestor,1,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,0.027061378583312035,0,-3.563084602355957,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,0.00013206149742472917,0,0.31377696990966797,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,0.000554259167984128,0,0.5136871337890625,zero,4,23,isAncestor,8,s1,
-1,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,0.5876104831695557,0,-7.947968482971191,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,6.309172749752179e-05,1,0.3826274871826172,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,9.939557639881968e-05,1,0.5923748016357422,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,5.2129500545561314e-05,1,0.43981361389160156,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,0.0001833760179579258,1,0.9072780609130859,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,8.939421968534589e-05,2,0.5362262725830078,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,6.908794603077695e-06,2,0.09241771697998047,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,0.0001235108356922865,2,0.6373434066772461,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,2.1582771296380088e-05,2,0.17960834503173828,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,0,0.00012069807416992262,3,0.7166948318481445,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,1,2.439225499983877e-05,3,0.23058223724365234,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,2,3.800116974161938e-05,3,0.3407878875732422,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D8:d8:b2:N4:t0:paligned:tree307:i0,3,6.509364175144583e-05,3,0.4347867965698242,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,0.0010629226453602314,0,-3.7418832778930664,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,9.340217366116121e-05,0,-1.0856389999389648,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,4.3146454117959365e-05,0,-1.0327177047729492,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,0.18790359795093536,0,-8.27797794342041,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,5.2919767767889425e-06,1,0.6183090209960938,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,3.020337771886261e-06,1,0.5164165496826172,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,8.750107554078568e-07,1,0.15427780151367188,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,7.095226465025917e-06,1,0.6826868057250977,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,4.89306421513902e-06,2,0.37224674224853516,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,1.1748866199923214e-06,2,-0.08935546875,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,7.71067789173685e-06,2,0.2649812698364258,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,4.2482552089495584e-06,2,0.3347282409667969,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,0,7.179152362368768e-06,3,0.5037298202514648,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,1,3.758847469725879e-06,3,0.47772884368896484,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,2,2.204298652941361e-06,3,-0.1328582763671875,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D12:d8:b2:N4:t0:paligned:tree211:i0,3,5.018132014811272e-06,3,0.36140918731689453,zero,4,23,isAncestor,8,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,0.000831006676889956,0,0.7635831832885742,zero,4,23,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,1,0.00011129994527436793,0,0.04982948303222656,zero,4,23,isAncestor,6,s1,
-1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,2,0.40794265270233154,0,-7.342806816101074,zero,4,23,isAncestor,6,s1,
-1,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,3,0.6534638404846191,0,-10.561896324157715,zero,4,23,isAncestor,6,s1,
0,test:isAncestor:D16:d6:b2:N4:t1:paligned:tree101:i1,0,6.022477464284748e-05,1,0.3585014343261719,zero,4,23,isAncestor,6,s1,
