example_id,final_correct,first_top1_boundary,model_seed,predictive_order,settling_delay,stable_top1_boundary,stage
test:b2-d3-i16:natural:root:t0:paligned:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t0:prandomized:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t0:prandomized:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t1:paligned:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t1:paligned:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t1:prandomized:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t1:prandomized:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t2:paligned:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t2:paligned:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t2:prandomized:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t2:prandomized:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t3:paligned:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t3:paligned:22,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t3:prandomized:6,1,2,11,3,0,2,s1
test:b2-d3-i16:natural:root:t3:prandomized:22,1,2,11,3,0,2,s1
test:b2-d3-i16:arbitrary:parent:t0:paligned:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t0:paligned:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t0:prandomized:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t0:prandomized:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t1:paligned:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t1:paligned:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t1:prandomized:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t1:prandomized:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t2:paligned:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t2:paligned:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t2:prandomized:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t2:prandomized:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t3:paligned:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t3:paligned:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t3:prandomized:6,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:parent:t3:prandomized:22,1,3,11,1,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t0:paligned:6,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t0:paligned:22,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t0:prandomized:6,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t0:prandomized:22,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t1:paligned:6,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t1:paligned:22,1,1,11,2,0,1,s1
test:b2-d3-i16:arbitrary:ancestor:t1:prandomized:7,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t1:prandomized:23,1,5,11,2,0,5,s1
test:b2-d3-i16:arbitrary:ancestor:t2:paligned:7,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t2:paligned:23,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t2:prandomized:7,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t2:prandomized:23,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t3:paligned:7,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t3:paligned:23,1,5,11,2,0,5,s1
test:b2-d3-i16:arbitrary:ancestor:t3:prandomized:7,1,3,11,2,0,3,s1
test:b2-d3-i16:arbitrary:ancestor:t3:prandomized:23,1,5,11,2,0,5,s1
test:b2-d3-i16:arbitrary:root:t0:paligned:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t0:paligned:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t0:prandomized:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t0:prandomized:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t1:paligned:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t1:paligned:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t1:prandomized:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t1:prandomized:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t2:paligned:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t2:paligned:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t2:prandomized:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t2:prandomized:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t3:paligned:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t3:paligned:23,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t3:prandomized:7,1,3,11,3,0,3,s1
test:b2-d3-i16:arbitrary:root:t3:prandomized:23,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:parent:t0:paligned:7,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:parent:t0:paligned:23,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:parent:t0:prandomized:7,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t0:prandomized:23,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t1:paligned:7,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t1:paligned:23,1,4,11,1,0,4,s1
test:b4-d2-i8:natural:parent:t1:prandomized:7,1,4,11,1,0,4,s1
test:b4-d2-i8:natural:parent:t1:prandomized:23,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:parent:t2:paligned:7,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:parent:t2:paligned:23,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:parent:t2:prandomized:7,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t2:prandomized:23,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t3:paligned:7,1,5,11,1,0,5,s1
test:b4-d2-i8:natural:parent:t3:paligned:23,1,4,11,1,0,4,s1
test:b4-d2-i8:natural:parent:t3:prandomized:7,1,4,11,1,0,4,s1
test:b4-d2-i8:natural:parent:t3:prandomized:23,1,3,11,1,0,3,s1
test:b4-d2-i8:natural:ancestor:t0:paligned:7,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t0:paligned:23,1,2,11,2,0,2,s1
test:b4-d2-i8:natural:ancestor:t0:prandomized:7,1,4,11,2,0,4,s1
test:b4-d2-i8:natural:ancestor:t0:prandomized:23,1,2,11,2,2,4,s1
test:b4-d2-i8:natural:ancestor:t1:paligned:7,1,4,11,2,0,4,s1
test:b4-d2-i8:natural:ancestor:t1:paligned:23,0,2,11,2,-1,-1,s1
test:b4-d2-i8:natural:ancestor:t1:prandomized:7,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t1:prandomized:23,1,2,11,2,0,2,s1
test:b4-d2-i8:natural:ancestor:t2:paligned:7,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t2:paligned:23,1,2,11,2,0,2,s1
test:b4-d2-i8:natural:ancestor:t2:prandomized:8,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t2:prandomized:24,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t3:paligned:8,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t3:paligned:24,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t3:prandomized:8,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:ancestor:t3:prandomized:24,1,3,11,2,0,3,s1
test:b4-d2-i8:natural:root:t0:paligned:8,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t0:paligned:24,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t0:prandomized:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t0:prandomized:24,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t1:paligned:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t1:paligned:24,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t1:prandomized:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t1:prandomized:24,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t2:paligned:8,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t2:paligned:24,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t2:prandomized:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t2:prandomized:24,1,3,11,3,0,3,s1
test:b4-d2-i8:natural:root:t3:paligned:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t3:paligned:24,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t3:prandomized:8,1,4,11,3,0,4,s1
test:b4-d2-i8:natural:root:t3:prandomized:24,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:parent:t0:paligned:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t0:paligned:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t0:prandomized:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t0:prandomized:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t1:paligned:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t1:paligned:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t1:prandomized:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t1:prandomized:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t2:paligned:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t2:paligned:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t2:prandomized:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t2:prandomized:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t3:paligned:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t3:paligned:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t3:prandomized:8,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:parent:t3:prandomized:24,1,5,11,1,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t0:paligned:8,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t0:paligned:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:8,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t0:prandomized:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t1:paligned:8,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t1:paligned:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:8,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t1:prandomized:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t2:paligned:8,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t2:paligned:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:8,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t2:prandomized:24,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t3:paligned:8,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t3:paligned:25,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:ancestor:t3:prandomized:9,1,3,11,2,0,3,s1
test:b4-d2-i8:arbitrary:ancestor:t3:prandomized:25,1,5,11,2,0,5,s1
test:b4-d2-i8:arbitrary:root:t0:paligned:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t0:paligned:25,1,7,11,3,0,7,s1
test:b4-d2-i8:arbitrary:root:t0:prandomized:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t0:prandomized:25,1,6,11,3,0,6,s1
test:b4-d2-i8:arbitrary:root:t1:paligned:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t1:paligned:25,1,5,11,3,0,5,s1
test:b4-d2-i8:arbitrary:root:t1:prandomized:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t1:prandomized:25,1,6,11,3,0,6,s1
test:b4-d2-i8:arbitrary:root:t2:paligned:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t2:paligned:25,1,7,11,3,0,7,s1
test:b4-d2-i8:arbitrary:root:t2:prandomized:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t2:prandomized:25,1,6,11,3,0,6,s1
test:b4-d2-i8:arbitrary:root:t3:paligned:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t3:paligned:25,1,5,11,3,0,5,s1
test:b4-d2-i8:arbitrary:root:t3:prandomized:9,1,3,11,3,0,3,s1
test:b4-d2-i8:arbitrary:root:t3:prandomized:25,1,6,11,3,0,6,s1
test:b4-d2-i16:natural:parent:t0:paligned:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t0:paligned:25,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t0:prandomized:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t0:prandomized:25,1,4,11,1,0,4,s1
test:b4-d2-i16:natural:parent:t1:paligned:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t1:paligned:25,1,4,11,1,0,4,s1
test:b4-d2-i16:natural:parent:t1:prandomized:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t1:prandomized:25,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t2:paligned:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t2:paligned:25,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t2:prandomized:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t2:prandomized:25,1,4,11,1,0,4,s1
test:b4-d2-i16:natural:parent:t3:paligned:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t3:paligned:25,1,4,11,1,0,4,s1
test:b4-d2-i16:natural:parent:t3:prandomized:9,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:parent:t3:prandomized:25,1,5,11,1,0,5,s1
test:b4-d2-i16:natural:ancestor:t0:paligned:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t0:paligned:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t0:prandomized:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t0:prandomized:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t1:paligned:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t1:paligned:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t1:prandomized:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t1:prandomized:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t2:paligned:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t2:paligned:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t2:prandomized:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t2:prandomized:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t3:paligned:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t3:paligned:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t3:prandomized:9,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:ancestor:t3:prandomized:25,1,3,11,2,0,3,s1
test:b4-d2-i16:natural:root:t0:paligned:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t0:paligned:26,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t0:prandomized:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t0:prandomized:26,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t1:paligned:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t1:paligned:26,1,4,11,3,0,4,s1
test:b4-d2-i16:natural:root:t1:prandomized:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t1:prandomized:26,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t2:paligned:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t2:paligned:26,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t2:prandomized:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t2:prandomized:26,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t3:paligned:10,1,4,11,3,0,4,s1
test:b4-d2-i16:natural:root:t3:paligned:26,1,4,11,3,0,4,s1
test:b4-d2-i16:natural:root:t3:prandomized:10,1,3,11,3,0,3,s1
test:b4-d2-i16:natural:root:t3:prandomized:26,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:parent:t0:paligned:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t0:paligned:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t0:prandomized:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t0:prandomized:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t1:paligned:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t1:paligned:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t1:prandomized:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t1:prandomized:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t2:paligned:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t2:paligned:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t2:prandomized:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t2:prandomized:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t3:paligned:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t3:paligned:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t3:prandomized:10,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:parent:t3:prandomized:26,1,3,11,1,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t0:paligned:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t0:paligned:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t0:prandomized:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t0:prandomized:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t1:paligned:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t1:paligned:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t1:prandomized:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t1:prandomized:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t2:paligned:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t2:paligned:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t2:prandomized:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t2:prandomized:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t3:paligned:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t3:paligned:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t3:prandomized:10,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:ancestor:t3:prandomized:26,1,3,11,2,0,3,s1
test:b4-d2-i16:arbitrary:root:t0:paligned:10,1,2,11,3,0,2,s1
test:b4-d2-i16:arbitrary:root:t0:paligned:26,1,2,11,3,0,2,s1
test:b4-d2-i16:arbitrary:root:t0:prandomized:10,1,2,11,3,0,2,s1
test:b4-d2-i16:arbitrary:root:t0:prandomized:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t1:paligned:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t1:paligned:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t1:prandomized:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t1:prandomized:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t2:paligned:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t2:paligned:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t2:prandomized:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t2:prandomized:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t3:paligned:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t3:paligned:27,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t3:prandomized:11,1,3,11,3,0,3,s1
test:b4-d2-i16:arbitrary:root:t3:prandomized:27,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:parent:t0:paligned:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t0:paligned:27,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t0:prandomized:11,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t0:prandomized:27,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t1:paligned:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t1:paligned:27,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t1:prandomized:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t1:prandomized:27,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t2:paligned:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t2:paligned:27,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t2:prandomized:11,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t2:prandomized:27,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t3:paligned:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t3:paligned:27,1,4,11,1,0,4,s1
test:b4-d3-i8:natural:parent:t3:prandomized:11,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:parent:t3:prandomized:27,1,3,11,1,0,3,s1
test:b4-d3-i8:natural:ancestor:t0:paligned:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t0:paligned:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t0:prandomized:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t0:prandomized:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t1:paligned:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t1:paligned:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t1:prandomized:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t1:prandomized:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t2:paligned:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t2:paligned:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t2:prandomized:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t2:prandomized:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t3:paligned:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t3:paligned:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t3:prandomized:11,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:ancestor:t3:prandomized:27,1,3,11,2,0,3,s1
test:b4-d3-i8:natural:root:t0:paligned:11,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t0:paligned:27,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t0:prandomized:11,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t0:prandomized:27,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t1:paligned:11,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t1:paligned:27,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t1:prandomized:12,1,2,11,3,0,2,s1
test:b4-d3-i8:natural:root:t1:prandomized:28,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t2:paligned:12,1,2,11,3,0,2,s1
test:b4-d3-i8:natural:root:t2:paligned:28,1,3,11,3,0,3,s1
test:b4-d3-i8:natural:root:t2:prandomized:12,1,2,11,3,0,2,s1
test:b4-d3-i8:natural:root:t2:prandomized:28,1,4,11,3,0,4,s1
test:b4-d3-i8:natural:root:t3:paligned:12,1,2,11,3,0,2,s1
test:b4-d3-i8:natural:root:t3:paligned:28,1,4,11,3,0,4,s1
test:b4-d3-i8:natural:root:t3:prandomized:12,1,2,11,3,0,2,s1
test:b4-d3-i8:natural:root:t3:prandomized:28,1,4,11,3,0,4,s1
test:b4-d3-i8:arbitrary:parent:t0:paligned:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t0:paligned:28,1,3,11,1,0,3,s1
test:b4-d3-i8:arbitrary:parent:t0:prandomized:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t0:prandomized:28,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t1:paligned:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t1:paligned:28,1,3,11,1,0,3,s1
test:b4-d3-i8:arbitrary:parent:t1:prandomized:12,1,5,11,1,0,5,s1
test:b4-d3-i8:arbitrary:parent:t1:prandomized:28,1,5,11,1,0,5,s1
test:b4-d3-i8:arbitrary:parent:t2:paligned:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t2:paligned:28,1,3,11,1,0,3,s1
test:b4-d3-i8:arbitrary:parent:t2:prandomized:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t2:prandomized:28,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t3:paligned:12,1,4,11,1,0,4,s1
test:b4-d3-i8:arbitrary:parent:t3:paligned:28,1,3,11,1,0,3,s1
test:b4-d3-i8:arbitrary:parent:t3:prandomized:12,1,5,11,1,0,5,s1
test:b4-d3-i8:arbitrary:parent:t3:prandomized:28,1,5,11,1,0,5,s1
test:b4-d3-i8:arbitrary:ancestor:t0:paligned:12,1,3,11,2,0,3,s1
test:b4-d3-i8:arbitrary:ancestor:t0:paligned:28,1,5,11,2,0,5,s1
test:b4-d3-i8:arbitrary:ancestor:t0:prandomized:12,1,3,11,2,0,3,s1
